Episode,HouseholdID,Total Reward,Selected Encryption Ratio,Average Attack Duration,Average ASR Mean,Sum Remaining Entropy,Average Memory MiB,Summation Error,Deviation Error,Encryption Time,Decryption Time,Summation Operations Time,Deviation Operations Time
6571,6fffd62f-739b-4202-973d-df2d07470d87.csv,-0.7254296,0.7,0.026876499138208998,0.9594594594594591,0.05471602617962466,0.10989010989010994,4.6494135058788535e-06,3.769168051156065e-13,0.0,0.36638882522526867,0.0,0.0
6572,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-1.763071,0.7,0.026876499138208998,0.9594594594594591,0.11772267813945195,0.10989010989010994,1.961052979888286e-05,1.9514359944815923e-12,0.49915293719029263,0.0,0.0,0.10907797092609535
6573,c0e7463c-8ed6-49b3-b4fd-a69449d8cee5.csv,-1.8317189,0.5,0.00014911052827026872,0.9954954954954952,0.07189341207942126,0.7252747252747254,2.2367699042376455e-05,3.835048622210774e-11,0.0,0.0,0.0,0.03921188093191753
6574,d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,-1.8239963,0.5,0.00014911052827026872,0.9954954954954952,0.10340184458413879,0.7252747252747254,3.155443937411099e-06,1.4685050239215386e-12,0.0,0.0,0.0,0.0
6575,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-2.6314178,0.5,0.00014911052827026872,0.9954954954954952,0.08230713456968472,0.7252747252747254,5.0271374792361114e-08,8.192209022543058e-13,0.8285191930314966,0.0,0.0,0.0
6576,2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,-3.1568108,0.5,0.00014911052827026872,0.9954954954954952,0.057911318127221806,0.7252747252747254,1.6694119542508819e-06,3.7704109758741405e-13,0.44453150367766436,0.0,0.0,0.9337750792462595
6577,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-2.067817,0.5,0.00014911052827026872,0.9954954954954952,0.014844378782437138,0.7252747252747254,9.855472847516362e-07,1.8854332493325409e-13,0.33238038767241257,0.0,0.0,0.0
6578,85653d39-0e18-411e-abcd-689056140d21.csv,-2.9756749,0.5,0.00014911052827026872,0.9954954954954952,0.10203438171737661,0.7252747252747254,9.385560537449447e-07,9.627298391917229e-13,0.1779820140330072,0.0,0.0,0.9750663080946704
6579,2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,-1.8068405,0.5,0.00014911052827026872,0.9954954954954952,0.08624755489321817,0.7252747252747254,1.6842903966223621e-06,9.576468835443026e-13,0.0,0.0,0.0,0.0
6580,e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,-2.5861037,0.5,0.00014911052827026872,0.9954954954954952,0.06030557477982579,0.7252747252747254,2.174258700314233e-05,1.0341982233422017e-14,0.0,0.0,0.8051849916972965,0.0
6581,3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,-3.507252,0.7,0.026876499138208998,0.9594594594594591,0.033996332347916665,0.10989010989010994,0.999993697013466,1.8806372427516394e-13,0.7201445653861901,0.0,0.716019553333209,0.0
6582,09967234-a409-420a-bc5a-1474bb4790f3.csv,-1.4864712,0.1,0.01770567977488524,0.9978378378378377,0.10558621000437884,0.3296703296703296,2.556355580089977e-05,1.1173699286743628e-12,0.07459799810822638,0.0,0.0,0.0
6583,1fe45385-e790-4855-a2fe-7284313ec322.csv,-1.528249,0.1,0.01770567977488524,0.9978378378378377,0.06723538420501521,0.3296703296703296,1.188537441260503e-05,7.098839010866993e-13,0.0,0.0,0.0,0.15474045117229016
6584,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-1.7168034,0.1,0.01770567977488524,0.9978378378378377,0.1210788334081887,0.3296703296703296,2.899980541587321e-05,6.041008250394214e-13,0.28943430322025043,0.0,0.0,0.0
6585,93303633-fdc8-4139-907e-7388d1b92ed5.csv,-1.3675777,0.1,0.01770567977488524,0.9978378378378377,0.06130605096775788,0.3296703296703296,1.0256121566471297e-05,5.558914067587242e-13,0.0,0.0,0.0,0.0
6586,9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,-1.669637,0.1,0.01770567977488524,0.9978378378378377,0.10971966439578634,0.3296703296703296,3.166136118709334e-05,9.867867436139431e-13,0.0,0.0,0.2536242700151128,0.0
6587,e14e44b0-1b85-4343-a618-61e92984adfd.csv,-1.3874503,0.1,0.01770567977488524,0.9978378378378377,0.08117338299794827,0.3296703296703296,1.5573850773286335e-05,5.445186302377688e-13,0.0,0.0,0.0,0.0
6588,2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,-2.1826246,0.1,0.01770567977488524,0.9978378378378377,0.0579113181272218,0.3296703296703296,1.0485351061033207e-05,5.528514777875972e-13,0.0,0.0,0.8184413306714928,0.0
6589,8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,-1.885598,0.1,0.01770567977488524,0.9978378378378377,0.09471831001022507,0.3296703296703296,1.744819016250951e-05,6.64097900485809e-13,0.3448039755481202,0.0,0.0,0.13979687081242434
6590,364b9911-6859-464e-a5e3-41149f8e2986.csv,-1.3873045,0.1,0.01770567977488524,0.9978378378378377,0.08101727266375355,0.3296703296703296,2.5935335631772437e-05,2.4480406781368386e-12,0.0,0.0,0.0,0.0
6591,0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,-1.4245305,0.1,0.01770567977488524,0.9978378378378377,0.11821672992010243,0.3296703296703296,5.24199775492459e-05,3.1948732944082603e-12,0.0,0.0,0.0,0.0
6592,13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,-2.3947816,0.1,0.01770567977488524,0.9978378378378377,0.0884950993265094,0.3296703296703296,2.5093027332553042e-05,1.1662914226543235e-12,0.0,0.0,1.0,0.0
6593,9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,-1.669637,0.1,0.01770567977488524,0.9978378378378377,0.10971966439578634,0.3296703296703296,3.166136118709334e-05,9.867867436139431e-13,0.0,0.0,0.2536242700151128,0.0
6594,f5850315-552a-440f-9871-173212ad467f.csv,-1.4202616,0.1,0.01770567977488524,0.9978378378378377,0.1139741078315733,0.3296703296703296,2.6143144518950254e-05,8.784331771820208e-13,0.0,0.0,0.0,0.0
6595,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-1.4503882,0.1,0.01770567977488524,0.9978378378378377,0.014844378782437138,0.3296703296703296,2.817208560114837e-06,3.422520385505713e-13,0.0,0.0,0.1292796238595444,0.0
6596,13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,-2.3947816,0.1,0.01770567977488524,0.9978378378378377,0.0884950993265094,0.3296703296703296,2.5093027332553042e-05,1.1662914226543235e-12,0.0,0.0,1.0,0.0
6597,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-1.4503882,0.1,0.01770567977488524,0.9978378378378377,0.014844378782437138,0.3296703296703296,2.817208560114837e-06,3.422520385505713e-13,0.0,0.0,0.1292796238595444,0.0
6598,e76658cf-88ea-4123-8715-0248909dd88b.csv,-1.4036765,0.1,0.01770567977488524,0.9978378378378377,0.09739504221372666,0.3296703296703296,2.016904223415999e-05,3.680371398696879e-13,0.0,0.0,0.0,0.0
6599,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-1.7168034,0.1,0.01770567977488524,0.9978378378378377,0.1210788334081887,0.3296703296703296,2.899980541587321e-05,6.041008250394214e-13,0.28943430322025043,0.0,0.0,0.0
6600,10595ac6-509a-49eb-8e4b-6c454977e095.csv,-1.4528468,0.1,0.01770567977488524,0.9978378378378377,0.0566213627434839,0.3296703296703296,5.948912230424679e-06,1.5567001390503073e-13,0.08995807039091948,0.0,0.0,0.0
6601,70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,-1.9333128,0.1,0.01770567977488524,0.9978378378378377,0.10642516612965705,0.3296703296703296,3.1455672613842616e-05,1.875437692427239e-12,0.0,0.0,0.0,0.5205947859195801
6602,13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,-2.3947816,0.1,0.01770567977488524,0.9978378378378377,0.0884950993265094,0.3296703296703296,2.5093027332553042e-05,1.1662914226543235e-12,0.0,0.0,1.0,0.0
6603,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,-1.5114915,0.1,0.01770567977488524,0.9978378378378377,0.06272776931232374,0.3296703296703296,1.3058832253707256e-05,7.400327965348578e-14,0.0,0.0,0.1424893184320018,0.0
6604,77852396-f4a2-4d47-a864-8723417d9591.csv,-1.4410193,0.1,0.01770567977488524,0.9978378378378377,0.008521782015176295,0.3296703296703296,5.236269283752067e-07,2.2666211107192746e-14,0.07718153967783378,0.0,0.0,0.049054127736652894
6605,d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,-1.4229035,0.1,0.01770567977488524,0.9978378378378377,0.1166012416695425,0.3296703296703296,4.092798479836457e-05,1.2647569270451612e-12,0.0,0.0,0.0,0.0
6606,1e8c8712-0046-428d-864f-14d2357fb1d5.csv,-2.3155537,0.1,0.01770567977488524,0.9978378378378377,0.02860040744483235,0.3296703296703296,2.4083141744743476e-06,2.052240287884193e-14,0.2505611791114311,0.0,0.0,0.7301283650780449
6607,9094d2a3-390e-4e13-b576-5187befcf2a9.csv,-1.564675,0.1,0.01770567977488524,0.9978378378378377,0.10691631530456355,0.3296703296703296,2.8346078199902753e-05,5.569795507434276e-13,0.0,0.0,0.0,0.1514689437836739
6608,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-1.3564801,0.1,0.01770567977488524,0.9978378378378377,0.05021238768902174,0.3296703296703296,6.412300496388572e-06,1.5486532519908474e-13,0.0,0.0,0.0,0.0
6609,47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,-1.3882089,0.1,0.01770567977488524,0.9978378378378377,0.08193785888302185,0.3296703296703296,9.604079727965925e-06,1.062154113036282e-13,0.0,0.0,0.0,0.0
6610,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-1.3885881,0.1,0.01770567977488524,0.9978378378378377,0.08230713456968472,0.3296703296703296,1.962080516646628e-05,5.010191059823329e-13,0.0,0.0,0.0,0.0
6611,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,-1.6817485,0.1,0.01770567977488524,0.9978378378378377,0.061356473855483436,0.3296703296703296,1.684217907094232e-05,4.845141578675564e-13,0.0,0.0,0.19083157639420117,0.12328222758231908
6612,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-1.4240211,0.1,0.01770567977488524,0.9978378378378377,0.11772267813945195,0.3296703296703296,3.7065298371286843e-05,1.567643312714831e-12,0.0,0.0,0.0,0.0
6613,47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,-1.3882089,0.1,0.01770567977488524,0.9978378378378377,0.08193785888302185,0.3296703296703296,9.604079727965925e-06,1.062154113036282e-13,0.0,0.0,0.0,0.0
6614,e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,-2.3791575,0.1,0.01770567977488524,0.9978378378378377,0.03778239205004906,0.3296703296703296,9.464012152516133e-06,1.4379505298014026e-15,0.14501715302189658,0.0,0.8900871317424482,0.0
6615,9094d2a3-390e-4e13-b576-5187befcf2a9.csv,-1.564675,0.1,0.01770567977488524,0.9978378378378377,0.10691631530456355,0.3296703296703296,2.8346078199902753e-05,5.569795507434276e-13,0.0,0.0,0.0,0.1514689437836739
6616,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,-1.9504775,0.1,0.01770567977488524,0.9978378378378377,0.0722181012491154,0.3296703296703296,1.0971537232352983e-05,2.0992177130932308e-13,0.0,0.0,0.0,0.5719870248690011
6617,70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,-1.9333128,0.1,0.01770567977488524,0.9978378378378377,0.10642516612965705,0.3296703296703296,3.1455672613842616e-05,1.875437692427239e-12,0.0,0.0,0.0,0.5205947859195801
6618,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-1.7168034,0.1,0.01770567977488524,0.9978378378378377,0.1210788334081887,0.3296703296703296,2.899980541587321e-05,6.041008250394214e-13,0.28943430322025043,0.0,0.0,0.0
6619,e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,-2.3791575,0.1,0.01770567977488524,0.9978378378378377,0.03778239205004906,0.3296703296703296,9.464012152516133e-06,1.4379505298014026e-15,0.14501715302189658,0.0,0.8900871317424482,0.0
6620,e76658cf-88ea-4123-8715-0248909dd88b.csv,-1.4036765,0.1,0.01770567977488524,0.9978378378378377,0.09739504221372666,0.3296703296703296,2.016904223415999e-05,3.680371398696879e-13,0.0,0.0,0.0,0.0
6621,f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,-1.8312328,0.8,0.29358815625972645,0.40540540540540526,0.06465793262291783,1.0,1.541415670209193e-05,5.201950046953942e-13,0.7134598280462496,0.0,0.0,0.0
6622,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-1.2263149,0.8,0.29358815625972645,0.40540540540540526,0.074605732961772,1.0,2.0785600528393216e-05,8.826964394614695e-13,0.0,0.0,0.0,0.09858881588067316
6623,f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,-1.2169689,0.8,0.29358815625972645,0.40540540540540526,0.05687065367297348,1.0,1.5075214553486643e-05,8.75338082386917e-13,0.0,0.0,0.10698359982834861,0.0
6624,1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,-1.3696455,0.8,0.29358815625972645,0.40540540540540526,0.06412250612686501,1.0,1.9840574798928194e-05,1.741960883572463e-12,0.25240354072254456,0.0,0.0,0.0
6625,e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,-2.0353374,0.8,0.29358815625972645,0.40540540540540526,0.036963732593177014,1.0,3.345982233443324e-06,7.990722753104105e-13,0.7917778436604408,0.0,0.0,0.1534928424223941
6626,dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,-1.6355827,0.8,0.29358815625972645,0.40540540540540526,0.06222547950034215,1.0,1.394711693265984e-05,1.2177487884329923e-12,0.0,0.0,0.520243670354684,0.0
6627,b62dd682-92d6-4d55-a406-dbab9268388f.csv,-1.903199,0.8,0.29358815625972645,0.40540540540540526,0.05188494054532254,1.0,1.30422140666657e-05,9.209528157515547e-13,0.7982014033007214,0.0,0.0,0.0
6628,9094d2a3-390e-4e13-b576-5187befcf2a9.csv,-1.6802889,0.8,0.29358815625972645,0.40540540540540526,0.06956139007433329,1.0,2.0716934977478543e-05,9.403411846542496e-13,0.0,0.0,0.0,0.5576071788331624
6629,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,-1.9350154,0.8,0.29358815625972645,0.40540540540540526,0.03839390468708965,1.0,4.527740106786966e-06,2.2584201244913655e-13,0.0,0.0,0.8435173610463272,0.0
6630,13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,-1.9124349,0.5,0.00014911052827026872,0.9954954954954952,0.08849509932650942,0.7252747252747254,3.518452556347616e-07,1.913977182190249e-12,0.0,0.0,0.0,0.10334821222286913
6631,09967234-a409-420a-bc5a-1474bb4790f3.csv,-1.7601365,0.8,0.29358815625972645,0.40540540540540526,0.06409021313992172,1.0,2.078469441129411e-05,1.5315314753398164e-12,0.20782686036169581,0.0,0.43509897942049,0.0
6632,fc15a343-5276-4ce0-be8c-34087ae69070.csv,-1.5907586,0.8,0.29358815625972645,0.40540540540540526,0.06494604081089084,1.0,1.7080433491377813e-05,1.1083760736727406e-12,0.0,0.0,0.0,0.4726958514698679
6633,9bb98e59-e609-45db-a659-030dd644968f.csv,-1.8033408,0.3,0.00573865570292853,0.9999999999999999,0.08553742796375505,0.5824175824175826,7.993166691456278e-06,6.53903379838112e-13,0.14226419889034772,0.0,0.0,0.0
6634,c0e7463c-8ed6-49b3-b4fd-a69449d8cee5.csv,-1.098959,0.8,0.29358815625972645,0.40540540540540526,0.04582417751172812,1.0,3.5207214722171355e-05,2.4512441470763138e-11,0.0,0.0,0.0,0.0
6635,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-1.5983399,0.7,0.026876499138208998,0.9594594594594591,0.05021238768902174,0.10989010989010994,2.16966106245871e-06,1.4787791341596766e-13,0.32030974263408296,0.0,0.0,0.1907177909007735
6636,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,-1.5777438,0.3,0.00573865570292853,0.9999999999999999,0.00221198211997738,0.5824175824175826,5.447394560304185e-07,2.338076397770817e-13,0.0,0.0,0.0,0.0
6637,fc15a343-5276-4ce0-be8c-34087ae69070.csv,-1.6792014,0.3,0.00573865570292853,0.9999999999999999,0.10365445757106945,0.5824175824175826,1.5722816418347762e-05,1.2402732852046261e-12,0.0,0.0,0.0,0.0
6638,2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,-1.6700426,0.3,0.00573865570292853,0.9999999999999999,0.09449766643321425,0.5824175824175826,1.3811688676408783e-05,2.1864628188219507e-12,0.0,0.0,0.0,0.0
6639,9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,-1.8625286,0.3,0.00573865570292853,0.9999999999999999,0.10971966439578634,0.5824175824175826,1.5668938697953304e-05,2.035591351504038e-12,0.17726201064475597,0.0,0.0,0.0
6640,c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,-1.6038156,0.3,0.00573865570292853,0.9999999999999999,0.02827836681299706,0.5824175824175826,5.96890117286758e-06,1.267283249239192e-10,0.0,0.0,0.0,0.0
6641,e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,-1.6358589,0.3,0.00573865570292853,0.9999999999999999,0.06030557477982579,0.5824175824175826,2.2122630621610147e-05,4.386255070396079e-15,0.0,0.0,0.0,0.0
6642,fc15a343-5276-4ce0-be8c-34087ae69070.csv,-1.6792014,0.3,0.00573865570292853,0.9999999999999999,0.10365445757106945,0.5824175824175826,1.5722816418347762e-05,1.2402732852046261e-12,0.0,0.0,0.0,0.0
6643,d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,-1.678948,0.3,0.00573865570292853,0.9999999999999999,0.10340184458413879,0.5824175824175826,1.5063580010490152e-05,1.7360401986708662e-12,0.0,0.0,0.0,0.0
6644,e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,-1.6358589,0.3,0.00573865570292853,0.9999999999999999,0.06030557477982579,0.5824175824175826,2.2122630621610147e-05,4.386255070396079e-15,0.0,0.0,0.0,0.0
6645,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-2.1845372,0.3,0.00573865570292853,0.9999999999999999,0.014844378782437138,0.5824175824175826,2.817208560114837e-06,1.194441341397013e-13,0.14187596176923184,0.0,0.4522827770211019,0.0
6646,13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,-2.7583807,0.3,0.00573865570292853,0.9999999999999999,0.08849509932650942,0.5824175824175826,1.1361058835243928e-05,2.223468908264741e-12,0.1418830206259794,0.0,0.9524600257477098,0.0
6647,9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,-1.8625286,0.3,0.00573865570292853,0.9999999999999999,0.10971966439578634,0.5824175824175826,1.5668938697953304e-05,2.035591351504038e-12,0.17726201064475597,0.0,0.0,0.0
6648,fc15a343-5276-4ce0-be8c-34087ae69070.csv,-1.6792014,0.3,0.00573865570292853,0.9999999999999999,0.10365445757106945,0.5824175824175826,1.5722816418347762e-05,1.2402732852046261e-12,0.0,0.0,0.0,0.0
6649,9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,-2.5265539,0.5,0.00014911052827026872,0.9954954954954952,0.07038341233538267,0.7252747252747254,3.883762710322256e-06,9.62864373558057e-13,0.7355752262363587,0.0,0.0,0.0
6650,e76658cf-88ea-4123-8715-0248909dd88b.csv,0.15455408,0.9,1.0000000000000004,0.0,0.045139095443882345,0.5384615384615383,1.957298030788862e-05,5.702296129065063e-13,0.4618257027091892,0.0,0.0,0.0
6651,77852396-f4a2-4d47-a864-8723417d9591.csv,-0.76267606,0.9,1.0000000000000004,0.0,8.050116970816958e-05,0.5384615384615383,8.801477478549717e-07,6.846324507755255e-13,0.7449352702836248,0.0,0.16383379666772394,0.5153640707163123
6652,dbffe40c-8549-4d27-9b68-a3f1b580f28c.csv,-1.4732953,0.4,0.0,0.9663063063063057,0.09844678738337903,0.01098901098901095,1.2474006178852227e-05,5.91882271476664e-13,0.3975406943091497,0.0,0.0,0.0
6653,8b16208d-a25d-4554-abfe-6ab4363c7388.csv,-0.60344034,0.9,1.0000000000000004,0.0,0.03810631661922105,0.5384615384615383,1.979680934473777e-05,9.152195693908981e-13,0.6653960724521056,0.0,0.18808888557195366,0.3733677118855527
6654,0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,-0.43438712,0.9,1.0000000000000004,0.0,0.022032934776802283,0.5384615384615383,7.94465318389272e-06,2.916859427372949e-13,0.8876582948625641,0.0,0.0,0.1862263994011478
6655,1e8c8712-0046-428d-864f-14d2357fb1d5.csv,0.45211822,0.9,1.0000000000000004,0.0,0.009854962495517471,0.5384615384615383,3.3314118710363165e-06,8.443049434369775e-14,0.0,0.0,0.0,0.19956195070559207
6656,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,0.26646873,0.9,1.0000000000000004,0.0,0.0073331949238607565,0.5384615384615383,4.433431442957157e-06,2.4214939269922933e-13,0.0,0.0,0.18788365020430248,0.19984843864075338
6657,8b16208d-a25d-4554-abfe-6ab4363c7388.csv,-0.60344034,0.9,1.0000000000000004,0.0,0.03810631661922105,0.5384615384615383,1.979680934473777e-05,9.152195693908981e-13,0.6653960724521056,0.0,0.18808888557195366,0.3733677118855527
6658,10595ac6-509a-49eb-8e4b-6c454977e095.csv,0.33568484,0.9,1.0000000000000004,0.0,0.01764553713736762,0.5384615384615383,5.518035444676145e-06,1.5385599713653064e-13,0.11337229822257987,0.0,0.0,0.19483027900228267
6659,8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,0.08306924,0.9,1.0000000000000004,0.0,0.03991138984627141,0.5384615384615383,1.7749474085946162e-05,6.507506221943868e-13,0.14466421018451853,0.0,0.19755769912495103,0.19631816795586238
6660,d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,-0.054238208,0.9,1.0000000000000004,0.0,0.051668525041418514,0.5384615384615383,2.712702454808876e-05,1.4739869488451782e-12,0.2833354509903576,0.0,0.18789297908465027,0.19285258809504005
6661,10595ac6-509a-49eb-8e4b-6c454977e095.csv,0.33568484,0.9,1.0000000000000004,0.0,0.01764553713736762,0.5384615384615383,5.518035444676145e-06,1.5385599713653064e-13,0.11337229822257987,0.0,0.0,0.19483027900228267
6662,85653d39-0e18-411e-abcd-689056140d21.csv,0.19421875,0.9,1.0000000000000004,0.0,0.04730672833670824,0.5384615384615383,2.404696955030748e-05,9.72695243501068e-13,0.0,0.0,0.18829412093960485,0.23169480717513655
6663,f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,-0.036996294,0.9,1.0000000000000004,0.0,0.04116945491669523,0.5384615384615383,2.0105233470557257e-05,8.684461163007356e-13,0.46157864272302457,0.0,0.19576655409817714,0.0
6664,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,0.37823677,0.9,1.0000000000000004,0.0,0.0011492425221271974,0.5384615384615383,1.193265560078188e-06,1.6862851773970537e-13,0.0,0.0,0.09549974812023061,0.186651510530742
6665,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-0.42040816,0.9,1.0000000000000004,0.0,0.03597020252534897,0.5384615384615383,1.4905353848883212e-05,5.09882092331669e-13,0.7208716276311888,0.0,0.0,0.325089874037724
6666,70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,0.60956174,0.9,1.0000000000000004,0.0,0.05194401612234265,0.5384615384615383,3.268893418112973e-05,2.0766376534297673e-12,0.0,0.0,0.0,0.0
6667,e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,-0.018024668,0.9,1.0000000000000004,0.0,0.016929571440280806,0.5384615384615383,7.829902519070458e-06,3.0639096180539923e-13,0.4264184772634224,0.0,0.2362072504058063,0.0
6668,8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,-0.5167973,0.9,1.0000000000000004,0.0,0.021954780139731057,0.5384615384615383,9.135327249171132e-06,2.576145040224718e-13,0.5952380952380952,0.0,0.18815418773438813,0.3729795669411406
6669,8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,-0.5167973,0.9,1.0000000000000004,0.0,0.021954780139731057,0.5384615384615383,9.135327249171132e-06,2.576145040224718e-13,0.5952380952380952,0.0,0.18815418773438813,0.3729795669411406
