filename,section,date_range,section_sum_usage,encryption_ratio,section_raw_entropy,section_remaining_entropy
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,5,15/10/2016 to 02/09/2016,5197.00,0.10,2.702550,2.702550
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,6,02/09/2016 to 20/07/2016,5932.00,0.10,3.227913,3.227913
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,7,20/07/2016 to 07/06/2016,6870.00,0.10,3.137003,3.137003
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,8,07/06/2016 to 24/04/2016,6655.00,0.10,3.283631,3.283631
456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,9,24/04/2016 to 11/03/2016,5563.00,0.10,3.170432,3.170432
4583f609-85f6-43b2-bba6-2606ac495279.csv,0,19/05/2017 to 06/04/2017,9337.00,0.10,3.492187,3.492187
4583f609-85f6-43b2-bba6-2606ac495279.csv,1,06/04/2017 to 21/02/2017,9361.00,0.10,3.414384,3.414384
4583f609-85f6-43b2-bba6-2606ac495279.csv,2,21/02/2017 to 10/01/2017,13476.00,0.10,4.310421,4.310421
4583f609-85f6-43b2-bba6-2606ac495279.csv,3,10/01/2017 to 28/11/2016,11694.00,0.10,4.015163,4.015163
4583f609-85f6-43b2-bba6-2606ac495279.csv,4,28/11/2016 to 16/10/2016,12333.00,0.10,4.320587,4.320587
4583f609-85f6-43b2-bba6-2606ac495279.csv,5,16/10/2016 to 03/09/2016,26041.00,0.10,5.314210,5.314210
4583f609-85f6-43b2-bba6-2606ac495279.csv,6,03/09/2016 to 23/07/2016,10610.00,0.10,4.220333,4.220333
4583f609-85f6-43b2-bba6-2606ac495279.csv,7,23/07/2016 to 09/06/2016,10771.00,0.10,3.808943,3.808943
4583f609-85f6-43b2-bba6-2606ac495279.csv,8,09/06/2016 to 26/04/2016,7695.00,0.10,2.907001,2.907001
4583f609-85f6-43b2-bba6-2606ac495279.csv,9,26/04/2016 to 13/03/2016,9390.00,0.10,3.461843,3.461843
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,0,19/05/2017 to 07/04/2017,9526.00,0.10,3.148382,3.148382
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,1,07/04/2017 to 21/02/2017,13703.00,0.10,4.078423,4.078423
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,2,21/02/2017 to 09/01/2017,8251.00,0.10,2.571745,2.571745
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,3,09/01/2017 to 28/11/2016,3223.00,0.10,0.921182,0.921182
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,4,28/11/2016 to 16/10/2016,3174.00,0.10,0.948187,0.948187
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,5,16/10/2016 to 03/09/2016,6670.00,0.10,2.293910,2.293910
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,6,03/09/2016 to 22/07/2016,3039.00,0.10,1.376605,1.376605
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,7,22/07/2016 to 09/06/2016,725.00,0.10,0.384304,0.384304
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,8,09/06/2016 to 26/04/2016,2340.00,0.10,0.738356,0.738356
4696b54d-8134-4c6b-b5ba-1a3fa77c1279.csv,9,25/04/2016 to 12/03/2016,5448.00,0.10,2.111941,2.111941
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,0,19/05/2017 to 07/04/2017,4230.00,0.10,3.239249,3.239249
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,1,06/04/2017 to 21/02/2017,4146.00,0.10,3.272288,3.272288
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,2,21/02/2017 to 11/01/2017,5082.00,0.10,3.493568,3.493568
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,3,11/01/2017 to 29/11/2016,4434.00,0.10,3.507753,3.507753
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,4,29/11/2016 to 17/10/2016,6502.00,0.10,3.785797,3.785797
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,5,17/10/2016 to 04/09/2016,5089.00,0.10,3.674078,3.674078
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,6,04/09/2016 to 23/07/2016,4266.00,0.10,3.411818,3.411818
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,7,23/07/2016 to 09/06/2016,4970.00,0.10,3.492391,3.492391
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,8,08/06/2016 to 25/04/2016,4472.00,0.10,3.449336,3.449336
47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,9,25/04/2016 to 12/03/2016,5579.00,0.10,3.751047,3.751047
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,0,19/05/2017 to 07/04/2017,1844.00,0.10,1.688941,1.688941
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,1,07/04/2017 to 22/02/2017,1735.00,0.10,1.643330,1.643330
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,2,22/02/2017 to 10/01/2017,2194.00,0.10,1.960181,1.960181
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,3,10/01/2017 to 28/11/2016,2209.00,0.10,2.127399,2.127399
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,4,28/11/2016 to 17/10/2016,2045.00,0.10,1.990666,1.990666
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,5,17/10/2016 to 04/09/2016,2014.00,0.10,1.809173,1.809173
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,6,04/09/2016 to 23/07/2016,1825.00,0.10,1.700048,1.700048
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,7,23/07/2016 to 10/06/2016,2200.00,0.10,2.032383,2.032383
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,8,10/06/2016 to 28/04/2016,1956.00,0.10,1.840050,1.840050
58c609ee-7ae8-4fbe-8083-d917fa3e8246.csv,9,27/04/2016 to 14/03/2016,2268.00,0.10,2.007199,2.007199
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,0,19/05/2017 to 07/04/2017,6539.00,0.10,3.244875,3.244875
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,1,07/04/2017 to 22/02/2017,5168.00,0.10,2.999180,2.999180
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,2,22/02/2017 to 11/01/2017,6043.00,0.10,3.085464,3.085464
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,3,11/01/2017 to 29/11/2016,7842.00,0.10,3.779634,3.779634
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,4,29/11/2016 to 18/10/2016,13083.00,0.10,4.656326,4.656326
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,5,18/10/2016 to 05/09/2016,13080.00,0.10,4.567990,4.567990
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,6,05/09/2016 to 24/07/2016,5771.00,0.10,3.165946,3.165946
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,7,24/07/2016 to 11/06/2016,8499.00,0.10,3.859905,3.859905
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,8,10/06/2016 to 27/04/2016,6996.00,0.10,3.485506,3.485506
5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,9,27/04/2016 to 14/03/2016,7714.00,0.10,3.752587,3.752587
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,0,19/05/2017 to 07/04/2017,3539.00,0.10,1.443954,1.443954
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,1,07/04/2017 to 23/02/2017,0.00,0.10,0.000000,0.000000
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,2,23/02/2017 to 12/01/2017,0.00,0.10,0.000000,0.000000
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,3,11/01/2017 to 30/11/2016,2044.00,0.10,0.925102,0.925102
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,4,29/11/2016 to 18/10/2016,1922.00,0.10,0.689253,0.689253
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,5,18/10/2016 to 05/09/2016,11701.00,0.10,3.502950,3.502950
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,6,05/09/2016 to 24/07/2016,0.00,0.10,0.000000,0.000000
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,7,24/07/2016 to 10/06/2016,11.00,0.10,0.085674,0.085674
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,8,10/06/2016 to 27/04/2016,41.00,0.10,0.242471,0.242471
60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,9,27/04/2016 to 14/03/2016,31.00,0.10,0.195761,0.195761
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,0,19/05/2017 to 06/04/2017,23522.00,0.10,4.674386,4.674386
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,1,06/04/2017 to 20/02/2017,19720.00,0.10,4.754049,4.754049
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,2,20/02/2017 to 09/01/2017,24859.00,0.10,5.252628,5.252628
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,3,09/01/2017 to 27/11/2016,25664.00,0.10,5.749294,5.749294
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,4,27/11/2016 to 15/10/2016,27304.00,0.10,5.874113,5.874113
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,5,15/10/2016 to 03/09/2016,15076.00,0.10,4.816640,4.816640
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,6,02/09/2016 to 22/07/2016,17779.00,0.10,4.673746,4.673746
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,7,22/07/2016 to 08/06/2016,22358.00,0.10,5.101798,5.101798
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,8,08/06/2016 to 24/04/2016,25455.00,0.10,5.067279,5.067279
61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,9,24/04/2016 to 11/03/2016,23952.00,0.10,5.083687,5.083687
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,0,19/05/2017 to 07/04/2017,4449.00,0.10,1.872835,1.872835
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,1,07/04/2017 to 23/02/2017,4681.00,0.10,2.013430,2.013430
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,2,23/02/2017 to 11/01/2017,10942.00,0.10,3.427535,3.427535
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,3,10/01/2017 to 29/11/2016,9110.00,0.10,2.895766,2.895766
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,4,29/11/2016 to 17/10/2016,14842.00,0.10,3.720060,3.720060
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,5,17/10/2016 to 03/09/2016,14914.00,0.10,3.175028,3.175028
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,6,03/09/2016 to 22/07/2016,4686.00,0.10,1.836178,1.836178
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,7,22/07/2016 to 08/06/2016,3245.00,0.10,1.862814,1.862814
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,8,08/06/2016 to 25/04/2016,6443.00,0.10,2.394829,2.394829
693f9c40-4699-4ef5-b18a-3300cfd91572.csv,9,25/04/2016 to 11/03/2016,7407.00,0.10,3.292063,3.292063
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,0,19/05/2017 to 07/04/2017,4500.00,0.10,2.639842,2.639842
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,1,06/04/2017 to 22/02/2017,4233.00,0.10,2.492516,2.492516
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,2,22/02/2017 to 10/01/2017,3608.00,0.10,2.166947,2.166947
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,3,10/01/2017 to 28/11/2016,4734.00,0.10,2.794448,2.794448
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,4,28/11/2016 to 16/10/2016,106.00,0.10,0.167375,0.167375
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,5,16/10/2016 to 03/09/2016,1028.00,0.10,0.926181,0.926181
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,6,03/09/2016 to 21/07/2016,4796.00,0.10,2.773333,2.773333
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,7,21/07/2016 to 08/06/2016,4292.00,0.10,2.545195,2.545195
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,8,08/06/2016 to 24/04/2016,4160.00,0.10,2.449406,2.449406
6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,9,23/04/2016 to 11/03/2016,5014.00,0.10,2.885856,2.885856
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,0,19/05/2017 to 07/04/2017,13181.00,0.10,4.039662,4.039662
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,1,07/04/2017 to 21/02/2017,12823.00,0.10,3.918389,3.918389
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,2,21/02/2017 to 10/01/2017,13665.00,0.10,3.751379,3.751379
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,3,10/01/2017 to 28/11/2016,11552.00,0.10,3.772283,3.772283
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,4,28/11/2016 to 16/10/2016,11707.00,0.10,3.986507,3.986507
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,5,16/10/2016 to 03/09/2016,12438.00,0.10,4.018902,4.018902
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,6,03/09/2016 to 22/07/2016,13226.00,0.10,4.049626,4.049626
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,7,22/07/2016 to 09/06/2016,11710.00,0.10,3.846638,3.846638
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,8,09/06/2016 to 26/04/2016,11063.00,0.10,3.706944,3.706944
6db8d3e1-753f-4672-ac33-c372da58bd44.csv,9,26/04/2016 to 12/03/2016,11446.00,0.10,3.767208,3.767208
6ff759fb-8e79-463c-a147-e1c104201b49.csv,0,19/05/2017 to 07/04/2017,4876.00,0.10,2.563433,2.563433
6ff759fb-8e79-463c-a147-e1c104201b49.csv,1,06/04/2017 to 22/02/2017,4971.00,0.10,2.630764,2.630764
6ff759fb-8e79-463c-a147-e1c104201b49.csv,2,22/02/2017 to 10/01/2017,5639.00,0.10,2.744790,2.744790
6ff759fb-8e79-463c-a147-e1c104201b49.csv,3,10/01/2017 to 28/11/2016,4691.00,0.10,2.729722,2.729722
6ff759fb-8e79-463c-a147-e1c104201b49.csv,4,28/11/2016 to 17/10/2016,4222.00,0.10,2.457096,2.457096
6ff759fb-8e79-463c-a147-e1c104201b49.csv,5,16/10/2016 to 04/09/2016,2525.00,0.10,1.749033,1.749033
6ff759fb-8e79-463c-a147-e1c104201b49.csv,6,03/09/2016 to 23/07/2016,4693.00,0.10,2.683348,2.683348
6ff759fb-8e79-463c-a147-e1c104201b49.csv,7,22/07/2016 to 09/06/2016,4586.00,0.10,2.641833,2.641833
6ff759fb-8e79-463c-a147-e1c104201b49.csv,8,09/06/2016 to 26/04/2016,4281.00,0.10,2.534427,2.534427
6ff759fb-8e79-463c-a147-e1c104201b49.csv,9,25/04/2016 to 12/03/2016,5058.00,0.10,2.724021,2.724021
6fffd62f-739b-4202-973d-df2d07470d87.csv,0,19/05/2017 to 07/04/2017,3859.00,0.10,2.130284,2.130284
6fffd62f-739b-4202-973d-df2d07470d87.csv,1,07/04/2017 to 22/02/2017,5341.00,0.10,2.547363,2.547363
6fffd62f-739b-4202-973d-df2d07470d87.csv,2,22/02/2017 to 10/01/2017,5040.00,0.10,2.399340,2.399340
6fffd62f-739b-4202-973d-df2d07470d87.csv,3,10/01/2017 to 28/11/2016,4820.00,0.10,2.427952,2.427952
6fffd62f-739b-4202-973d-df2d07470d87.csv,4,28/11/2016 to 17/10/2016,3839.00,0.10,2.113459,2.113459
6fffd62f-739b-4202-973d-df2d07470d87.csv,5,17/10/2016 to 04/09/2016,4127.00,0.10,2.229813,2.229813
6fffd62f-739b-4202-973d-df2d07470d87.csv,6,04/09/2016 to 23/07/2016,6016.00,0.10,2.875196,2.875196
6fffd62f-739b-4202-973d-df2d07470d87.csv,7,23/07/2016 to 09/06/2016,4882.00,0.10,2.480305,2.480305
6fffd62f-739b-4202-973d-df2d07470d87.csv,8,09/06/2016 to 26/04/2016,4500.00,0.10,2.418708,2.418708
6fffd62f-739b-4202-973d-df2d07470d87.csv,9,26/04/2016 to 11/03/2016,3990.00,0.10,2.097648,2.097648
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,0,19/05/2017 to 07/04/2017,17890.00,0.10,4.621728,4.621728
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,1,07/04/2017 to 21/02/2017,16735.00,0.10,4.632744,4.632744
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,2,21/02/2017 to 10/01/2017,16991.00,0.10,4.403323,4.403323
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,3,10/01/2017 to 28/11/2016,16913.00,0.10,4.643759,4.643759
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,4,28/11/2016 to 17/10/2016,16242.00,0.10,4.501805,4.501805
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,5,17/10/2016 to 04/09/2016,16722.00,0.10,4.601785,4.601785
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,6,04/09/2016 to 23/07/2016,18426.00,0.10,4.455230,4.455230
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,7,23/07/2016 to 10/06/2016,17625.00,0.10,4.585967,4.585967
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,8,10/06/2016 to 26/04/2016,16532.00,0.10,4.450667,4.450667
70879f4e-5141-4cd6-8fc2-ba54fc7e58a5.csv,9,26/04/2016 to 13/03/2016,15319.00,0.10,4.396699,4.396699
77852396-f4a2-4d47-a864-8723417d9591.csv,0,19/05/2017 to 19/05/2017,928.00,0.10,0.997414,0.997414
77852396-f4a2-4d47-a864-8723417d9591.csv,1,19/05/2017 to 18/05/2017,2443.00,0.10,0.874464,0.874464
77852396-f4a2-4d47-a864-8723417d9591.csv,2,18/05/2017 to 17/05/2017,326.00,0.10,0.680264,0.680264
77852396-f4a2-4d47-a864-8723417d9591.csv,3,17/05/2017 to 17/05/2017,131.00,0.10,0.571081,0.571081
77852396-f4a2-4d47-a864-8723417d9591.csv,4,17/05/2017 to 16/05/2017,153.00,0.10,0.624418,0.624418
77852396-f4a2-4d47-a864-8723417d9591.csv,5,16/05/2017 to 15/05/2017,42.00,0.10,0.239902,0.239902
77852396-f4a2-4d47-a864-8723417d9591.csv,6,15/05/2017 to 15/05/2017,26.00,0.10,0.166570,0.166570
77852396-f4a2-4d47-a864-8723417d9591.csv,7,15/05/2017 to 14/05/2017,3.00,0.10,0.022346,0.022346
77852396-f4a2-4d47-a864-8723417d9591.csv,8,14/05/2017 to 13/05/2017,29.00,0.10,0.182608,0.182608
77852396-f4a2-4d47-a864-8723417d9591.csv,9,13/05/2017 to 12/05/2017,14.00,0.10,0.088239,0.088239
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,0,19/05/2017 to 06/04/2017,3431.00,0.10,2.468532,2.468532
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,1,06/04/2017 to 21/02/2017,4656.00,0.10,2.963085,2.963085
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,2,21/02/2017 to 10/01/2017,4490.00,0.10,2.472312,2.472312
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,3,10/01/2017 to 28/11/2016,3866.00,0.10,2.439855,2.439855
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,4,28/11/2016 to 16/10/2016,4423.00,0.10,2.504693,2.504693
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,5,16/10/2016 to 03/09/2016,3101.00,0.10,1.885370,1.885370
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,6,03/09/2016 to 22/07/2016,3510.00,0.10,1.879236,1.879236
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,7,22/07/2016 to 08/06/2016,4310.00,0.10,2.290293,2.290293
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,8,08/06/2016 to 24/04/2016,3749.00,0.10,2.206521,2.206521
78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,9,24/04/2016 to 11/03/2016,4321.00,0.10,2.199754,2.199754
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,0,19/05/2017 to 07/04/2017,4229.00,0.10,2.555022,2.555022
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,1,06/04/2017 to 22/02/2017,7760.00,0.10,3.425155,3.425155
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,2,22/02/2017 to 11/01/2017,9105.00,0.10,3.816807,3.816807
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,3,11/01/2017 to 28/11/2016,7894.00,0.10,3.708419,3.708419
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,4,28/11/2016 to 16/10/2016,8650.00,0.10,3.911002,3.911002
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,5,16/10/2016 to 04/09/2016,7610.00,0.10,3.578911,3.578911
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,6,04/09/2016 to 23/07/2016,8383.00,0.10,3.654963,3.654963
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,7,23/07/2016 to 09/06/2016,8232.00,0.10,3.737032,3.737032
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,8,09/06/2016 to 26/04/2016,7502.00,0.10,3.595142,3.595142
7c740711-9c8a-4b41-a262-c2200a3e8d52.csv,9,26/04/2016 to 12/03/2016,8029.00,0.10,3.589843,3.589843
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,0,19/05/2017 to 07/04/2017,2390.00,0.10,0.122836,0.122836
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,1,07/04/2017 to 23/02/2017,2682.00,0.10,0.067022,0.067022
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,2,23/02/2017 to 12/01/2017,4158.00,0.10,0.089352,0.089352
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,3,12/01/2017 to 30/11/2016,5313.00,0.10,0.133995,0.133995
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,4,30/11/2016 to 18/10/2016,7961.00,0.10,0.156308,0.156308
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,5,18/10/2016 to 05/09/2016,3606.00,0.10,0.100515,0.100515
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,6,05/09/2016 to 24/07/2016,2219.00,0.10,0.044687,0.044687
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,7,24/07/2016 to 10/06/2016,652.00,0.10,0.011174,0.011174
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,8,10/06/2016 to 28/04/2016,0.00,0.10,0.000000,0.000000
80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,9,28/04/2016 to 14/03/2016,3126.00,0.10,0.089352,0.089352
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,0,19/05/2017 to 07/04/2017,0.00,0.10,0.000000,0.000000
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,1,06/04/2017 to 22/02/2017,48.00,0.10,0.022346,0.022346
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,2,22/02/2017 to 11/01/2017,0.00,0.10,0.000000,0.000000
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,3,11/01/2017 to 29/11/2016,1003.00,0.10,0.277612,0.277612
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,4,29/11/2016 to 17/10/2016,2149.00,0.10,0.720935,0.720935
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,5,17/10/2016 to 03/09/2016,6789.00,0.10,1.643124,1.643124
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,6,03/09/2016 to 23/07/2016,0.00,0.10,0.000000,0.000000
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,7,23/07/2016 to 08/06/2016,0.00,0.10,0.000000,0.000000
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,8,08/06/2016 to 25/04/2016,0.00,0.10,0.000000,0.000000
8190fe32-38c9-4b89-b97e-b865fde8131d.csv,9,25/04/2016 to 12/03/2016,0.00,0.10,0.000000,0.000000
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,0,19/05/2017 to 06/04/2017,16.00,0.10,0.022346,0.022346
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,1,06/04/2017 to 22/02/2017,0.00,0.10,0.000000,0.000000
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,2,22/02/2017 to 11/01/2017,32.00,0.10,0.065069,0.065069
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,3,11/01/2017 to 29/11/2016,40.00,0.10,0.103645,0.103645
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,4,29/11/2016 to 18/10/2016,28.00,0.10,0.033517,0.033517
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,5,18/10/2016 to 04/09/2016,1257.00,0.10,2.050397,2.050397
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,6,04/09/2016 to 23/07/2016,1138.00,0.10,1.638161,1.638161
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,7,23/07/2016 to 10/06/2016,839.00,0.10,1.380280,1.380280
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,8,10/06/2016 to 28/04/2016,353.00,0.10,1.061541,1.061541
82afe3ee-bf3a-469f-a2bf-f016de616453.csv,9,27/04/2016 to 14/03/2016,14.00,0.10,0.104254,0.104254
85653d39-0e18-411e-abcd-689056140d21.csv,0,19/05/2017 to 07/04/2017,10479.00,0.10,4.136361,4.136361
85653d39-0e18-411e-abcd-689056140d21.csv,1,07/04/2017 to 22/02/2017,10773.00,0.10,4.168695,4.168695
85653d39-0e18-411e-abcd-689056140d21.csv,2,22/02/2017 to 10/01/2017,12188.00,0.10,4.271225,4.271225
85653d39-0e18-411e-abcd-689056140d21.csv,3,10/01/2017 to 28/11/2016,12225.00,0.10,4.534714,4.534714
85653d39-0e18-411e-abcd-689056140d21.csv,4,28/11/2016 to 17/10/2016,15371.00,0.10,4.676184,4.676184
85653d39-0e18-411e-abcd-689056140d21.csv,5,17/10/2016 to 04/09/2016,15309.00,0.10,4.620746,4.620746
85653d39-0e18-411e-abcd-689056140d21.csv,6,04/09/2016 to 22/07/2016,12551.00,0.10,4.268714,4.268714
85653d39-0e18-411e-abcd-689056140d21.csv,7,22/07/2016 to 09/06/2016,12666.00,0.10,4.297281,4.297281
85653d39-0e18-411e-abcd-689056140d21.csv,8,09/06/2016 to 26/04/2016,12555.00,0.10,4.144229,4.144229
85653d39-0e18-411e-abcd-689056140d21.csv,9,26/04/2016 to 13/03/2016,12354.00,0.10,4.343673,4.343673
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,0,19/05/2017 to 07/04/2017,20528.00,0.10,4.320691,4.320691
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,1,07/04/2017 to 23/02/2017,8418.00,0.10,3.005296,3.005296
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,2,23/02/2017 to 11/01/2017,7208.00,0.10,2.430667,2.430667
8b16208d-a25d-4554-abfe-6ab4363c7388.csv,3,11/01/2017 to 30/11/2016,6786.00,0.10,2.457036,2.457036
