Episode,HouseholdID,Total Reward,Selected Encryption Ratio,Scaled Average Attack Duration,Scaled Average ASR Mean,Scaled Sum Remaining Entropy,Scaled Average Memory MiB,Scaled Summation Error,Scaled Deviation Error,Scaled Encryption Time,Scaled Decryption Time,Scaled Summation Operations Time,Scaled Deviation Operations Time,Average Attack Duration,Average ASR Mean,Sum Remaining Entropy,Average Memory MiB,Summation Error,Deviation Error,Encryption Time,Decryption Time,Summation Operations Time,Deviation Operations Time
77,82afe3ee-bf3a-469f-a2bf-f016de616453.csv,-1.0454432,0.9,1.0000000000000002,0.0,-0.0016572824176593727,0.46590909090909105,9.024382276918993e-07,1.6691831988766698e-15,0.7126444945575936,0.0,0.3895246650783111,0.47902130144776073,57.96625600000001,0.0081,0.200485,175.0,-3846.846154,-0.815532,4013400,0,997300,1558400
78,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-1.0962611,0.2,0.06130258964899471,0.880281690140845,0.1210788334081887,0.0,2.2368713893649955e-05,6.042987428969037e-13,0.17760178986806827,0.7245085190039319,0.3954614693590595,0.30762610272646235,37.635664000000006,0.009475,51.407383,134.0,94963.769231,-295.249175,1000200,1105600,1012500,1000800
79,80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,-2.4135544,0.7,0.11053433459372708,0.7925736235595391,-0.0001837941462035416,0.09090909090909105,5.799239814054223e-06,5.878453689840984e-12,0.6318518386987944,0.0,0.39460219505526695,0.614330064857222,38.70193999999999,0.009338,0.815241,142.0,-24632.076923,-2872.103612,3558400,0,1010300,1998600
80,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-2.5091653,0.5,0.1936979639493437,0.7042253521126751,0.05021238768902174,0.7386363636363635,5.298066466895338e-07,1.6197979255505078e-13,0.35527460624678164,0.0,0.390462055227903,0.4640518857775182,40.503123,0.0092,21.841099,199.0,2265.153846,-79.140327,2000800,0,999700,1509700
81,0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,-2.4982145,0.5,0.1936979639493437,0.7042253521126751,0.11821672992010243,0.7386363636363635,8.129845389181591e-06,7.583603118854754e-12,0.4434007493296873,0.0,0.0,0.6874250760765992,40.503123,0.0092,50.213281,199.0,-34524.692308,-3705.208046,2497100,0,0,2236400
82,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-2.5091653,0.5,0.1936979639493437,0.7042253521126751,0.05021238768902174,0.7386363636363635,5.298066466895338e-07,1.6197979255505078e-13,0.35527460624678164,0.0,0.390462055227903,0.4640518857775182,40.503123,0.0092,21.841099,199.0,2265.153846,-79.140327,2000800,0,999700,1509700
83,8190fe32-38c9-4b89-b97e-b865fde8131d.csv,-2.4969618,0.5,0.1936979639493437,0.7042253521126751,0.004247475743881347,0.7386363636363635,9.344241600651669e-07,1.0119275470789709e-13,0.5455901415203225,0.0,0.39057922899660197,0.3073801985676083,40.503123,0.0092,2.6640170000000003,199.0,3982.615385,-49.440906,3072600,0,1000000,1000000
84,8c06e577-095f-4628-8def-3e94a55f2e97.csv,-2.1470814,0.5,0.1936979639493437,0.7042253521126751,0.05806620605932779,0.7386363636363635,3.287592049876486e-06,5.545852581953384e-13,0.5324679936786406,0.0,0.0,0.3073801985676083,40.503123,0.0092,25.117801,199.0,13971.0,-270.960087,2998700,0,0,1000000
85,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,-1.778314,0.2,0.06130258964899471,0.880281690140845,0.00221198211997738,0.0,8.89154551405417e-07,2.5078257705180726e-13,0.17753076335742315,0.0,0.3905401710737023,0.3890511173270218,37.635664000000006,0.009475,1.814786,134.0,3790.461538,-122.527723,999800,0,999900,1265700
86,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-2.0792918,0.1,0.018799072983652687,1.0,0.05021238768902174,0.3522727272727273,6.412300496388572e-06,1.5486532519908474e-13,0.0,0.0,0.38815763777682305,0.3074416746073218,36.715109999999996,0.009662,21.841099,165.0,27234.307692,-75.66433,0,0,993800,1000200
87,1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,-2.434021,0.6,0.09991078709679058,0.8642765685019205,0.09720648069937718,0.3295454545454546,7.298247393536449e-06,1.93252809610213e-12,0.5314558659019479,0.0,0.4039370386282858,0.3075031506470353,38.471852,0.00945,41.447567,163.0,-30994.846154,-944.19744,2993000,0,1034200,1000400
88,61c9167b-6dc3-47ca-9662-786dfdec3cd3.csv,-1.4435005,0.9,1.0000000000000002,0.0,0.06201042301993672,0.46590909090909105,4.1773120183055675e-05,3.0190508343396727e-12,0.8869435516806649,0.0,0.4138968089676991,0.6146989210955031,57.96625600000001,0.0081,26.763372999999994,175.0,-177328.769231,-1475.052329,4995000,0,1059700,1999800
89,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,-1.9177271,0.4,0.06965375217318481,0.848271446862995,0.06272776931232374,0.022727272727272707,4.172759686187204e-06,2.7062557227266117e-13,0.3561269243745228,0.0,0.39069640276530093,0.3068269142101866,37.816536,0.009425,27.062658000000003,136.0,17728.230769,-132.222643,2005600,0,1000300,998200
90,2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,-1.8928201,0.1,0.018799072983652687,1.0,0.0579113181272218,0.3522727272727273,1.0485351061033207e-05,5.528514777875972e-13,0.19404442708240852,0.0,0.0,0.3073801985676083,36.715109999999996,0.009662,25.053179999999998,165.0,44523.0,-270.112994,1092800,0,0,1000000
91,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,-2.8332646,0.3,0.0,0.935979513444301,0.06135647385548345,0.590909090909091,9.591974004096747e-06,1.2961402041123239e-12,0.3854076033879646,0.0,0.3905401710737023,0.46906218301417024,36.307954,0.009562,26.490538000000004,186.0,40730.923077,-633.270101,2170500,0,999900,1526000
92,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-2.5257514,0.8,0.43657799212514425,0.6562099871959006,0.03227137918874681,1.0000000000000002,4.303403644418857e-06,1.4566053097048004e-13,0.575953974821102,0.0,0.3905401710737023,0.30734946054775153,45.763492,0.009124999999999998,14.355906999999998,222.0,-18282.769231,-71.167038,3243600,0,999900,999900
93,13464844-b1ad-47e3-b2a9-b48426b2a986.csv,-3.098837,0.5,0.1936979639493437,0.7042253521126751,0.08884350309672442,0.7386363636363635,1.0482324631420558e-06,1.2003855986206048e-12,0.38226468029191896,0.0,0.5957895559114167,0.7827744136722713,40.503123,0.0092,37.95843800000001,199.0,-4465.692308,-586.486174,2152800,0,1525400,2546600
94,47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,-1.7561275,0.4,0.06965375217318481,0.848271446862995,0.08193785888302182,0.022727272727272707,3.055191145703305e-06,1.2531796298786056e-13,0.17754851998508445,0.0,0.3891731437722142,0.3061199397534811,37.816536,0.009425,35.077324999999995,136.0,12984.538462,-61.228036,999900,0,996400,995900
95,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-1.7389802,0.2,0.06130258964899471,0.880281690140845,0.04349378777295858,0.0,3.954276740081404e-06,2.8901721367224725e-12,0.17831205497451924,0.0,0.3906573448424013,0.3075338886668921,37.635664000000006,0.009475,19.038023,134.0,16800.846154,-1412.084584,1004200,0,1000200,1000500
96,1e8c8712-0046-428d-864f-14d2357fb1d5.csv,-1.2461483,0.9,1.0000000000000002,0.0,0.00985496249551747,0.46590909090909105,3.3314118710363165e-06,8.443049434369775e-14,0.7393682191878118,0.0,0.41745107995156816,0.6135616143608029,57.96625600000001,0.0081,5.003524,175.0,-14157.0,-41.251176,4163900,0,1068800,1996100
97,3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,-2.859529,0.2,0.06130258964899471,0.880281690140845,0.033996332347916665,0.0,0.9999990964200647,1.3358168388985795e-13,0.1778681392829874,0.0,0.5213060969417647,0.3073801985676083,37.635664000000006,0.009475,15.075577000000001,134.0,4244650656.384615,-65.265537,1001700,0,1334700,1000000
98,9ea6de13-dd18-4319-8b26-c0c1db8b9449.csv,-3.4004657,0.8,0.43657799212514425,0.6562099871959006,0.0706376767635665,1.0000000000000002,2.335085417811839e-05,1.5299565118397094e-12,0.7323543512616084,0.0,0.7629965238448619,0.6148218731749301,45.763492,0.009124999999999998,30.362761000000003,222.0,-99132.615385,-747.508419,4124400,0,1953500,2000200
99,0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,-2.6776087,0.6,0.09991078709679058,0.8642765685019205,0.04256095356413488,0.3295454545454546,4.246535737408887e-06,3.410099427628079e-13,0.5326988298382371,0.0,0.3937038628285748,0.6147296591153598,38.471852,0.00945,18.648834,163.0,-18041.384615,-166.611143,3000000,0,1008000,1999900
100,d631238e-0e45-42ac-9627-0a9d1d62fad9.csv,-2.2733574,0.1,0.018799072983652687,1.0,0.08258869212058237,0.3522727272727273,1.3025052209458917e-05,5.018288521865554e-13,0.0,0.0,0.3877280006249268,0.4695539913318784,36.715109999999996,0.009662,35.34886,165.0,55303.153846,-245.184284,0,0,992700,1527600
101,78fd4de9-ba1a-4c8d-8b06-248a97f23867.csv,-1.9426924,0.1,0.018799072983652687,1.0,0.053732311281508856,0.3522727272727273,7.695162911805297e-06,2.0036686966461818e-13,0.0,0.0,0.3984689294223333,0.15700980542833431,36.715109999999996,0.009662,23.309651000000002,165.0,32679.615385,-97.895542,0,0,1020200,510800
102,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-2.0792918,0.1,0.018799072983652687,1.0,0.05021238768902174,0.3522727272727273,6.412300496388572e-06,1.5486532519908474e-13,0.0,0.0,0.38815763777682305,0.3074416746073218,36.715109999999996,0.009662,21.841099,165.0,27234.307692,-75.66433,0,0,993800,1000200
103,d0d09ece-30bb-431f-b812-4e39bfb33198.csv,-2.1037543,0.1,0.018799072983652687,1.0,0.0722181012491154,0.3522727272727273,1.0971537232352983e-05,2.0992177130932308e-13,0.0,0.0,0.39057922899660197,0.30747241262717856,36.715109999999996,0.009662,31.022132000000003,165.0,46586.692308,-102.56389,0,0,1000000,1000300
104,1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,-2.97983,0.3,0.0,0.935979513444301,0.09720648069937718,0.590909090909091,1.2795569002137528e-05,2.059509765208581e-12,0.3551503098531527,0.0,0.6931609577002695,0.30741093658746504,36.307954,0.009562,41.44756700000001,186.0,54329.076923,-1006.238332,2000100,0,1774700,1000100
105,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-2.1739707,0.1,0.018799072983652687,1.0,0.08485346523272383,0.3522727272727273,1.395934951302655e-05,5.088092088516801e-13,0.0,0.0,0.390462055227903,0.36516767589831867,36.715109999999996,0.009662,36.293749,165.0,59268.923077,-248.594757,0,0,999700,1188000
106,8190fe32-38c9-4b89-b97e-b865fde8131d.csv,-2.2338774,0.1,0.018799072983652687,1.0,0.004247475743881347,0.3522727272727273,2.349470932357958e-06,0.0,0.19811069481684038,0.0,0.3905401710737023,0.3075031506470353,36.715109999999996,0.009662,2.6640170000000003,165.0,9989.0,0.0,1115700,0,999900,1000400
107,0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,-2.1588147,0.1,0.018799072983652687,1.0,0.11821672992010243,0.3522727272727273,5.24199775492459e-05,3.1948732944082603e-12,0.0,0.0,0.39050111315080266,0.3165708665047798,36.715109999999996,0.009662,50.213280999999995,165.0,222521.0,-1560.955927,0,0,999800,1029900
108,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,-2.1344306,0.1,0.018799072983652687,1.0,0.00221198211997738,0.3522727272727273,1.0540316121993707e-06,2.930807561429864e-13,0.27085959834508233,0.0,0.22231769714486585,0.3055666553960594,36.715109999999996,0.009662,1.814786,165.0,4490.307692,-143.19383,1525400,0,569200,994100
109,77852396-f4a2-4d47-a864-8723417d9591.csv,-1.8288212,0.1,0.018799072983652687,1.0,0.008521782015176293,0.3522727272727273,5.236269283752067e-07,2.2666211107192746e-14,0.17953726228314718,0.0,0.0,0.307287984508038,36.715109999999996,0.009662,4.447305999999999,165.0,2238.923077,-11.074291,1011100,0,0,999700
110,24564a57-959d-4214-8e07-94a14f121a91.csv,-2.4379897,0.1,0.018799072983652687,1.0,0.061551482941634116,0.3522727272727273,1.9620134639803523e-05,1.5987543813478455e-12,0.1775662766127457,0.0,0.3903839393821037,0.4749946208465251,36.715109999999996,0.009662,26.571898,165.0,83297.0,-781.121784,1000000,0,999500,1545300
111,d0af00c0-d13a-48ae-9347-98ad85eebbc2.csv,-1.9381409,0.1,0.018799072983652687,1.0,0.11727259927785902,0.3522727272727273,3.806605030022639e-05,9.429971367307334e-13,0.1799456647193565,0.0,0.0,0.30741093658746504,36.715109999999996,0.009662,49.819379000000005,165.0,161593.538462,-460.730938,1013400,0,0,1000100
112,2be3a38f-550e-4154-82d3-9b808d4b0bf6.csv,-2.313983,0.1,0.018799072983652687,1.0,0.09449766643321422,0.3522727272727273,2.6706731209652534e-05,1.7479488080262162e-12,0.1775662766127457,0.0,0.3906182869195016,0.3178003872990502,36.715109999999996,0.009662,40.317419,165.0,113377.153846,-854.015418,1000000,0,1000100,1033900
113,0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,-1.9442086,0.1,0.018799072983652687,1.0,0.04256095356413488,0.3522727272727273,7.218527214201191e-06,2.4624724142315014e-13,0.17754851998508445,0.0,0.3906182869195016,0.0,36.715109999999996,0.009662,18.648834,165.0,30656.461538,-120.311842,999900,0,1000100,0
114,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-2.1180859,0.1,0.018799072983652687,1.0,0.08230713456968472,0.3522727272727273,1.962080516646628e-05,5.010191059823329e-13,0.0,0.0,0.39905479826582824,0.3032305658869456,36.715109999999996,0.009662,35.231391,165.0,83299.846154,-244.788657,0,0,1021700,986500
115,1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,-2.0732214,0.1,0.018799072983652687,1.0,0.09720648069937718,0.3522727272727273,2.6517461477653288e-05,1.1085583196304644e-12,0.0,0.0,0.33289067687380386,0.3096240740171518,36.715109999999996,0.009662,41.447567,165.0,112573.769231,-541.621066,0,0,852300,1007300
116,8b16208d-a25d-4554-abfe-6ab4363c7388.csv,-1.7128501,0.1,0.018799072983652687,1.0,0.07290389998014651,0.3522727272727273,1.449085965973989e-05,5.77364672528826e-13,0.0,0.0,0.0,0.30645805797190545,36.715109999999996,0.009662,31.308255000000003,165.0,61525.0,-282.089687,0,0,0,997000
117,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,-2.1344306,0.1,0.018799072983652687,1.0,0.00221198211997738,0.3522727272727273,1.0540316121993707e-06,2.930807561429864e-13,0.27085959834508233,0.0,0.22231769714486585,0.3055666553960594,36.715109999999996,0.009662,1.814786,165.0,4490.307692,-143.19383,1525400,0,569200,994100
118,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-2.0048676,0.4,0.06965375217318481,0.848271446862995,0.11772267813945195,0.022727272727272707,1.108525492357861e-05,1.919988296225335e-12,0.3551325532254914,0.0,0.3905401710737023,0.3401161897150586,37.816536,0.009425,50.007157,136.0,47069.384615,-938.070726,2000000,0,999900,1106500
119,456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,-1.7134275,0.1,0.018799072983652687,1.0,0.07262435340052811,0.3522727272727273,1.0856061673898557e-05,2.807465862456913e-13,0.0,0.0,0.0,0.30731872252789477,36.715109999999996,0.009662,31.191625,165.0,46096.538462,-137.167583,0,0,0,999800
120,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,-2.2932332,0.1,0.018799072983652687,1.0,0.061356473855483436,0.3522727272727273,1.684217907094232e-05,4.845141578675564e-13,0.1969032441358737,0.0,0.39413349998047104,0.30734946054775153,36.715109999999996,0.009662,26.490538,165.0,71505.538462,-236.724645,1108900,0,1009100,999900
121,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,-2.3171213,0.1,0.018799072983652687,1.0,0.06272776931232374,0.3522727272727273,1.3058832253707256e-05,7.400327965348578e-14,0.1928547330291031,0.0,0.39057922899660197,0.33747272000737716,36.715109999999996,0.009662,27.062658000000003,165.0,55446.538462,-36.156632,1086100,0,1000000,1097900
122,09967234-a409-420a-bc5a-1474bb4790f3.csv,-2.476237,0.1,0.018799072983652687,1.0,0.10558621000437887,0.3522727272727273,2.556355580089977e-05,1.1173699286743628e-12,0.17754851998508445,0.0,0.39011053392180606,0.4694925152921649,36.715109999999996,0.009662,44.943685,165.0,108524.769231,-545.926255,999900,0,998800,1527400
123,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-2.1180859,0.1,0.018799072983652687,1.0,0.08230713456968472,0.3522727272727273,1.962080516646628e-05,5.010191059823329e-13,0.0,0.0,0.39905479826582824,0.3032305658869456,36.715109999999996,0.009662,35.231391,165.0,83299.846154,-244.788657,0,0,1021700,986500
124,85653d39-0e18-411e-abcd-689056140d21.csv,-2.3129654,0.1,0.018799072983652687,1.0,0.10203438171737664,0.3522727272727273,2.487236970531516e-05,6.163297248805229e-13,0.17758403324040697,0.0,0.39050111315080266,0.309347431838441,36.715109999999996,0.009662,43.461822000000005,165.0,105590.923077,-301.12729,1000100,0,999800,1006400
125,80d297a3-aa52-4df0-b22b-a4b3478a4eb8.csv,-2.0312028,0.1,0.018799072983652687,1.0,-0.0001837941462035416,0.3522727272727273,6.5454453375687365e-06,2.6194885659355817e-12,0.0,0.0,0.3906182869195016,0.307287984508038,36.715109999999996,0.009662,0.8152410000000001,165.0,27799.461538,-1279.833604,0,0,1000100,999700
126,09967234-a409-420a-bc5a-1474bb4790f3.csv,-2.476237,0.1,0.018799072983652687,1.0,0.10558621000437887,0.3522727272727273,2.556355580089977e-05,1.1173699286743628e-12,0.17754851998508445,0.0,0.39011053392180606,0.4694925152921649,36.715109999999996,0.009662,44.943685,165.0,108524.769231,-545.926255,999900,0,998800,1527400
127,5b3d1403-c791-4959-9fe0-430349fe8d1f.csv,-1.9903922,0.1,0.018799072983652687,1.0,0.08558130740500577,0.3522727272727273,1.5916816081632594e-05,3.12074324981922e-13,0.17563080419766677,0.0,0.0,0.39569052961608214,36.715109999999996,0.009662,36.597413,165.0,67577.692308,-152.473736,989100,0,0,1287300
128,d6b1a7de-ae5e-45e8-9a53-f58484c9fd2f.csv,-2.3358796,0.1,0.018799072983652687,1.0,0.1166012416695425,0.3522727272727273,4.092798479836457e-05,1.2647569270451612e-12,0.17719338743185895,0.0,0.3919071983751904,0.31666308056435005,36.715109999999996,0.009662,49.539281,165.0,173741.461538,-617.936813,997900,0,1003400,1030200
129,1c02fc69-0a78-46cb-bf57-226f307fc10a.csv,-2.0732214,0.1,0.018799072983652687,1.0,0.09720648069937718,0.3522727272727273,2.6517461477653288e-05,1.1085583196304644e-12,0.0,0.0,0.33289067687380386,0.3096240740171518,36.715109999999996,0.009662,41.447567,165.0,112573.769231,-541.621066,0,0,852300,1007300
130,24564a57-959d-4214-8e07-94a14f121a91.csv,-2.4379897,0.1,0.018799072983652687,1.0,0.061551482941634116,0.3522727272727273,1.9620134639803523e-05,1.5987543813478455e-12,0.1775662766127457,0.0,0.3903839393821037,0.4749946208465251,36.715109999999996,0.009662,26.571898,165.0,83297.0,-781.121784,1000000,0,999500,1545300
131,c5ad1069-7952-4bb6-8b54-5941b833ed76.csv,-2.1142504,0.1,0.018799072983652687,1.0,0.07852981384405311,0.3522727272727273,2.403839768298345e-05,4.379221545526693e-13,0.0,0.0,0.39096980822559857,0.3112531890695602,36.715109999999996,0.009662,33.65545,165.0,102051.0,-213.960655,0,0,1001000,1012600
132,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-1.8416954,0.1,0.018799072983652687,1.0,0.11772267813945195,0.3522727272727273,3.7065298371286843e-05,1.567643312714831e-12,0.0,0.0,0.390462055227903,0.0,36.715109999999996,0.009662,50.007157,165.0,157345.692308,-765.921492,0,0,999700,0
133,13464844-b1ad-47e3-b2a9-b48426b2a986.csv,-2.1212814,0.1,0.018799072983652687,1.0,0.0888435030967244,0.3522727272727273,2.1088098648657855e-05,1.0148453367503611e-12,0.0,0.0,0.39057922899660197,0.30836381520302464,36.715109999999996,0.009662,37.958438,165.0,89528.0,-495.834638,0,0,1000000,1003200
134,77852396-f4a2-4d47-a864-8723417d9591.csv,-1.8288212,0.1,0.018799072983652687,1.0,0.008521782015176293,0.3522727272727273,5.236269283752067e-07,2.2666211107192746e-14,0.17953726228314718,0.0,0.0,0.307287984508038,36.715109999999996,0.009662,4.447305999999999,165.0,2238.923077,-11.074291,1011100,0,0,999700
135,6ff759fb-8e79-463c-a147-e1c104201b49.csv,-1.6997143,0.1,0.018799072983652687,1.0,0.058882737098445374,0.3522727272727273,8.464963723600397e-06,1.9836758594792242e-13,0.0,0.0,0.0,0.30734946054775153,36.715109999999996,0.009662,25.458467,165.0,35947.153846,-96.918729,0,0,0,999900
136,16bb182d-cb73-4cb8-9002-8b18177eaaa7.csv,-2.1344306,0.1,0.018799072983652687,1.0,0.00221198211997738,0.3522727272727273,1.0540316121993707e-06,2.930807561429864e-13,0.27085959834508233,0.0,0.22231769714486585,0.3055666553960594,36.715109999999996,0.009662,1.814786,165.0,4490.307692,-143.19383,1525400,0,569200,994100
137,85653d39-0e18-411e-abcd-689056140d21.csv,-2.3129654,0.1,0.018799072983652687,1.0,0.10203438171737664,0.3522727272727273,2.487236970531516e-05,6.163297248805229e-13,0.17758403324040697,0.0,0.39050111315080266,0.309347431838441,36.715109999999996,0.009662,43.461822000000005,165.0,105590.923077,-301.12729,1000100,0,999800,1006400
138,85653d39-0e18-411e-abcd-689056140d21.csv,-2.3129654,0.1,0.018799072983652687,1.0,0.10203438171737664,0.3522727272727273,2.487236970531516e-05,6.163297248805229e-13,0.17758403324040697,0.0,0.39050111315080266,0.309347431838441,36.715109999999996,0.009662,43.461822000000005,165.0,105590.923077,-301.12729,1000100,0,999800,1006400
139,8190fe32-38c9-4b89-b97e-b865fde8131d.csv,-2.2338774,0.1,0.018799072983652687,1.0,0.004247475743881347,0.3522727272727273,2.349470932357958e-06,0.0,0.19811069481684038,0.0,0.3905401710737023,0.3075031506470353,36.715109999999996,0.009662,2.6640170000000003,165.0,9989.0,0.0,1115700,0,999900,1000400
